Subject Area,Catalogue Number,Instructor Name,Total Enrolled,Average Grade (GPA),Std Dev (GPA)
STATS  ,199     ,"MAIERHOFER, THOMAS JOHANNES",10.0,4.0,0.0
STATS  ,102A    ,"MAIERHOFER, THOMAS JOHANNES",30.0,3.4899999999999998,0.5763968540279634
STATS  ,20      ,"MAIERHOFER, THOMAS JOHANNES",821.0,3.4678440925700365,0.5932744085201482
STATS  ,10      ,"MAIERHOFER, THOMAS JOHANNES",720.0,3.2483333333333335,0.8222918514061106
MATH   ,33B     ,"MAIMAITIYIMING, WUMAIER",187.0,2.817647058823529,1.1806183567561244
MATH   ,151A    ,"MAIMAITIYIMING, WUMAIER",84.0,3.8190476190476192,0.5519394787552497
MATH   ,31AL    ,"MAIMAITIYIMING, WUMAIER",190.0,2.81,1.0316338599777692
MATH   ,31A     ,"MAIMAITIYIMING, WUMAIER",201.0,3.0004975124378106,1.113887795578213
EPS SCI,9       ,"MAINZER, AMY",161.0,3.721739130434783,0.5532170906058257
CHEM   ,14D     ,"MAJI, RAJAT",341.0,2.6838709677419357,1.1779017209806142
CHEM   ,30A     ,"MAJI, RAJAT",104.0,2.5451923076923078,0.984678765237709
ENGL   ,169     ,"MAKDISI, SAREE",31.0,4.0,0.0
ENGL   ,182D    ,"MAKDISI, SAREE",17.0,4.0,0.0
ENGL   ,119     ,"MAKDISI, SAREE",173.0,3.643352601156069,0.6700222388308587
ENGL   ,10B     ,"MAKDISI, SAREE",137.0,3.6116788321167883,0.5903191878691724
ENGL   ,270     ,"MAKDISI, SAREE",19.0,3.88421052631579,0.24118819447135997
ENGL   ,132     ,"MAKDISI, SAREE",29.0,3.855172413793104,0.22680115382628066
ENGL   ,184     ,"MAKDISI, SAREE",13.0,4.0,0.0
MECH&AE,M256B   ,"MAL, AJIT K",39.0,3.7974358974358973,0.39967113371074287
MECH&AE,M256A   ,"MAL, AJIT K",126.0,3.63968253968254,0.4786023575780465
MECH&AE,156A    ,"MAL, AJIT K",11.0,3.6454545454545455,0.4755162483862552
DESMA  ,21      ,"MALABRE, SAM BAKER",23.0,3.882608695652174,0.27607839767630515
DESMA  ,161     ,"MALABRE, SAM BAKER",20.0,3.85,0.25396850198400595
DESMA  ,157     ,"MALABRE, SAM BAKER",40.0,3.8074999999999997,0.4033531331228258
DESMA  ,125     ,"MALABRE, SAM BAKER",30.0,3.7899999999999996,0.2981610303175115
DESMA  ,7       ,"MALABRE, SAM BAKER",51.0,3.817647058823529,0.39838196389647984
COM HLT,211B    ,"MALAN, HANNAH J",19.0,3.7526315789473683,0.2541620308978871
ASTR   ,4       ,"MALKAN, MATTHEW ARNOLD",66.0,2.786363636363636,1.0448845613542552
ASTR   ,5       ,"MALKAN, MATTHEW ARNOLD",65.0,2.4815384615384617,1.1965196076945974
ASTR   ,140     ,"MALKAN, MATTHEW ARNOLD",85.0,3.048235294117647,0.9434120507910924
LAW    ,560     ,"MALLOY, TIMOTHY",31.0,3.9516129032258065,0.11033955726765846
LAW    ,100     ,"MALLOY, TIMOTHY",274.0,3.4467153284671537,0.3798868626988429
LAW    ,741     ,"MALLOY, TIMOTHY",12.0,4.0,0.0
LAW    ,742     ,"MALLOY, TIMOTHY",12.0,3.9250000000000003,0.12990381056766573
AERO ST,20B     ,"MALONE, MORGAN B",12.0,4.0,0.0
AERO ST,20A     ,"MALONE, MORGAN B",14.0,3.9499999999999997,0.1802775637731995
AERO ST,1C      ,"MALONE, MORGAN B",16.0,3.75,0.45825756949558394
AERO ST,1A      ,"MALONE, MORGAN B",34.0,3.9823529411764698,0.0705882352941176
AERO ST,1B      ,"MALONE, MORGAN B",14.0,3.9785714285714286,0.07726181304565687
AERO ST,20C     ,"MALONE, MORGAN B",14.0,3.857142857142857,0.4386900723652597
THEATER,147A    ,"MALOOF, JAMES WALTER",14.0,3.885714285714286,0.3377597262153396
LIFESCI,7A      ,"MALOY, JEFFREY P",2539.0,3.573020874359984,0.6925024487677243
MCD BIO,125     ,"MALOY, JEFFREY P",23.0,3.973913043478261,0.08453140041401552
LIFESCI,107     ,"MALOY, JEFFREY P",365.0,3.4778082191780824,0.873240299547818
MGMTFE ,402     ,"MAMER, JOHN W",77.0,3.435064935064935,0.3733896101637572
MGMTEX ,402     ,"MAMER, JOHN W",92.0,3.4565217391304346,0.38682215546965876
EDUC   ,466     ,"MAMIKONYAN, TATEVIK",58.0,3.9896551724137934,0.05473968229788805
EDUC   ,222A    ,"MANCEVICE, NICOLE ANNE",17.0,3.923529411764706,0.24139158269039046
EDUC   ,156     ,"MANCEVICE, NICOLE ANNE",131.0,3.8473282442748094,0.6204317930384837
EDUC   ,10      ,"MANCEVICE, NICOLE ANNE",387.0,3.94625322997416,0.291401616815777
EDUC   ,222C    ,"MANCEVICE, NICOLE ANNE",25.0,3.908,0.274109467184189
ASIA AM,50      ,"MANKEKAR, PURNIMA",426.0,3.9239436619718306,0.43652429670610426
ANTHRO ,135S    ,"MANKEKAR, PURNIMA",494.0,3.8028340080971663,0.656632360965351
FILM TV,202     ,"MANN, DENISE R",10.0,3.94,0.11999999999999993
FILM TV,6A      ,"MANN, DENISE R",646.0,3.7275541795665625,0.6642455805927657
FILM TV,10A     ,"MANN, DENISE R",40.0,3.6799999999999997,0.4770744176750626
FILM TV,84A     ,"MANN, DENISE R",286.0,3.7860139860139865,0.6282511411114888
FILM TV,201A    ,"MANN, DENISE R",31.0,3.8677419354838714,0.2704680492419946
FILM TV,201B    ,"MANN, DENISE R",11.0,3.9454545454545453,0.11570838237598043
FILM TV,217A    ,"MANN, DENISE R",15.0,3.8200000000000003,0.1469693845669906
FILM TV,211     ,"MANN, DENISE R",16.0,3.94375,0.1170937124699699
THEATER,135B    ,"MANN, JEREMY LAWRENCE",31.0,3.851612903225806,0.29278525405968975
THEATER,135F    ,"MANN, JEREMY LAWRENCE",50.0,3.9939999999999998,0.041999999999999975
THEATER,167B    ,"MANN, JEREMY LAWRENCE",28.0,3.9892857142857143,0.05567306167185673
THEATER,172     ,"MANN, JEREMY LAWRENCE",55.0,3.9890909090909092,0.05615798258720179
THEATER,35B     ,"MANN, JEREMY LAWRENCE",11.0,3.909090909090909,0.21086206372260372
THEATER,23B     ,"MANN, JEREMY LAWRENCE",40.0,3.845,0.30573681492420896
EPS SCI,103A    ,"MANNING, CRAIG E",49.0,3.055102040816327,0.7910368356163684
EPS SCI,103C    ,"MANNING, CRAIG E",8.0,3.575,0.4380353866983808
ENGCOMP,133     ,"MANOJLOVIC, MAJA",83.0,3.9530120481927713,0.1792469854210996
ENGCOMP,M185    ,"MANOJLOVIC, MAJA",22.0,3.936363636363636,0.2012358511016242
ENGCOMP,3       ,"MANOJLOVIC, MAJA",22.0,3.8454545454545452,0.3041041578850497
MUSC   ,C175E   ,"MANOUELIAN, VARTY H",72.0,4.0,0.0
CH ENGR,C128    ,"MANOUSIOUTHAKIS, VASILIOS",94.0,3.963829787234042,0.14648437853666815
CH ENGR,C228    ,"MANOUSIOUTHAKIS, VASILIOS",61.0,3.9836065573770494,0.09612206697881345
CH ENGR,102A    ,"MANOUSIOUTHAKIS, VASILIOS",310.0,3.8654838709677426,0.2862475660939199
CH ENGR,194     ,"MANOUSIOUTHAKIS, VASILIOS",38.0,4.0,0.0
CH ENGR,259     ,"MANOUSIOUTHAKIS, VASILIOS",69.0,3.9898550724637682,0.0836572155922424
ANTHRO ,124T    ,"MANSON, JOSEPH HOWARD",42.0,3.6595238095238094,0.6164643904324092
ANTHRO ,1       ,"MANSON, JOSEPH HOWARD",255.0,3.5184313725490193,0.6312246812597313
URBN PL,207     ,"MANVILLE, MICHAEL K",69.0,3.7811594202898546,0.4783047849842132
URBN PL,M208C   ,"MANVILLE, MICHAEL K",10.0,3.9,0.3
PUB AFF,70      ,"MANVILLE, MICHAEL K",265.0,3.728679245283019,0.5362414189341984
URBN PL,M296    ,"MANVILLE, MICHAEL K",14.0,3.642857142857143,0.331046577893042
MGMTMSA,401     ,"MAOZ, URI MUZ",119.0,3.8252100840336136,0.2799215038214707
FILM TV,596A    ,"MAQUILING, DAVID MARK",15.0,4.0,0.0
FILM TV,4       ,"MAQUILING, DAVID MARK",222.0,3.8436936936936936,0.48937435315696515
FILM TV,185     ,"MAQUILING, DAVID MARK",10.0,3.97,0.08999999999999996
FILM TV,459A    ,"MAQUILING, DAVID MARK",10.0,3.9299999999999997,0.21000000000000005
GENDER ,185     ,"MARCELINO, TARYN",24.0,4.0,0.0
GENDER ,185     ,"MARCELINO, TARYN JOY",20.0,3.72,0.7075309180523492
GENDER ,185     ,"MARCHANT, ELIZABETH A",43.0,3.9139534883720932,0.29458792295051134
GENDER ,201     ,"MARCHANT, ELIZABETH A",16.0,4.0,0.0
GENDER ,123     ,"MARCHANT, ELIZABETH A",122.0,3.7270491803278687,0.6086853456756716
LIFESCI,7B      ,"MARCOT, JONATHAN DAVID",1402.0,3.5955064194008557,0.6082772441381086
EE BIOL,144     ,"MARCOT, JONATHAN DAVID",204.0,3.764705882352941,0.45807505567544776
EE BIOL,144L    ,"MARCOT, JONATHAN DAVID",22.0,3.8272727272727276,0.2178027009220171
EE BIOL,100     ,"MARCOT, JONATHAN DAVID",230.0,3.59695652173913,0.6295887876923331
EE BIOL,100L    ,"MARCOT, JONATHAN DAVID",98.0,3.9316326530612247,0.15158814959304334
LAW    ,145     ,"MARCUS, DAVID W",231.0,3.465800865800866,0.3660945566582967
LAW    ,212     ,"MARCUS, DAVID W",113.0,3.531858407079646,0.37209416610183527
LAW    ,911     ,"MARCUS, DAVID W",26.0,3.5846153846153848,0.31217882904158506
LAW    ,609     ,"MARCUS, DAVID W",18.0,3.888888888888889,0.2282515398241571
ASL    ,8       ,"MARFINO, JENNIFER",30.0,3.716666666666667,0.7797791710193057
ASL    ,1       ,"MARFINO, JENNIFER",65.0,3.5615384615384613,0.9214858081785938
ASL    ,4       ,"MARFINO, JENNIFER",20.0,3.88,0.2521904042583699
ASL    ,3       ,"MARFINO, JENNIFER",24.0,3.8541666666666665,0.4051534345844245
ASL    ,2       ,"MARFINO, JENNIFER",41.0,3.680487804878049,0.7686603843288952
ASL    ,5       ,"MARFINO, JENNIFER",18.0,3.561111111111112,0.8360880395487925
EPS SCI,C179    ,"MARGOT, JEAN-LUC",62.0,3.6774193548387095,0.5925394650906439
EPS SCI,3       ,"MARGOT, JEAN-LUC",1634.0,3.508506731946144,0.7539174542351823
EPS SCI,2       ,"MARGOT, JEAN-LUC",334.0,3.7691616766467066,0.41162873972749275
C&EE   ,250C    ,"MARGULIS, STEVEN ADAM",27.0,3.4,0.5011098792790969
C&EE   ,103     ,"MARGULIS, STEVEN ADAM",284.0,3.2714788732394373,0.7556337207775968
C&EE   ,251D    ,"MARGULIS, STEVEN ADAM",10.0,3.6400000000000006,0.4983974317750845
C&EE   ,150     ,"MARGULIS, STEVEN ADAM",371.0,3.153099730458221,0.7543654360309031
MAT SCI,243C    ,"MARIAN, JAIME",63.0,3.4761904761904763,0.5035475059048032
MAT SCI,104     ,"MARIAN, JAIME",44.0,3.472727272727272,0.6899814346526212
MAT SCI,270     ,"MARIAN, JAIME",135.0,3.7303703703703706,0.37991696443147394
EDUC   ,M116    ,"MARIN, ANANDA MARIA",29.0,3.813793103448276,0.42077444029742345
EDUC   ,222C    ,"MARIN, ANANDA MARIA",10.0,4.0,0.0
EDUC   ,222D    ,"MARIN, ANANDA MARIA",14.0,3.957142857142857,0.1049781318335647
EDUC   ,222B    ,"MARIN, ANANDA MARIA",30.0,3.9566666666666666,0.23335714164249516
EDUC   ,222A    ,"MARIN, ANANDA MARIA",20.0,3.965,0.15256146302392362
EDUC   ,243     ,"MARIN, ANANDA MARIA",12.0,4.0,0.0
EDUC   ,407     ,"MARIN, ANANDA MARIA",71.0,3.9450704225352116,0.15903647592445372
FILM TV,C452C   ,"MARIN, ERIC",11.0,3.9454545454545453,0.11570838237598043
FILM TV,154     ,"MARIN, ERIC",28.0,3.942857142857143,0.19717391059774655
LBR STD,M190B   ,"MARINARO, PAOLO",18.0,3.966666666666667,0.09428090415820628
LBR STD,M190C   ,"MARINARO, PAOLO",18.0,3.9833333333333334,0.06871842709362763
LBR STD,188     ,"MARINARO, PAOLO",24.0,3.9458333333333333,0.15805897281992215
HIST   ,M186B   ,"MARINO, KATHERINE M",98.0,3.8448979591836734,0.4796092050697857
HIST   ,13B     ,"MARINO, KATHERINE M",499.0,3.833266533066132,0.4401397472353493
HIST   ,213B    ,"MARINO, KATHERINE M",10.0,4.0,0.0
HIST   ,213A    ,"MARINO, KATHERINE M",11.0,3.972727272727273,0.0862439361864103
GENDER ,M186B   ,"MARINO, KATHERINE M",10.0,3.7599999999999993,0.5295280917949491
NURSING,175     ,"MARKHAM, YOUNG KEE",61.0,3.8262295081967213,0.2325212060445538
EC ENGR,189     ,"MARKOVIC, DEJAN",9.0,3.7777777777777777,0.41573970964154905
EC ENGR,115C    ,"MARKOVIC, DEJAN",236.0,3.164830508474576,0.8151065575040984
EC ENGR,M216A   ,"MARKOVIC, DEJAN",290.0,3.37,0.5560606516162262
EC ENGR,216B    ,"MARKOVIC, DEJAN",143.0,3.6986013986013986,0.4767292430582113
EDUC   ,249     ,"MARKOWITZ, ANNA",37.0,3.9594594594594597,0.10256035654600143
EDUC   ,105A    ,"MARKOWITZ, ANNA",99.0,3.531313131313131,0.5909496662232638
EDUC   ,150     ,"MARKOWITZ, ANNA",110.0,3.5363636363636357,0.5849207052284597
EDUC   ,150     ,"MARKOWITZ, ANNA JUSTINE",13.0,3.707692307692308,0.3771584822194235
EDUC   ,249     ,"MARKOWITZ, ANNA JUSTINE",14.0,3.9285714285714284,0.1905952009160905
MATH   ,182     ,"MARKS, ANDREW SCOTT",36.0,3.2305555555555556,0.7894510907531624
MATH   ,31B     ,"MARKS, ANDREW SCOTT",182.0,2.6137362637362638,1.326102401323077
ART&ARC,100     ,"MARKS, VICTORIA E",63.0,3.8793650793650793,0.21466750233402127
DANCE  ,116     ,"MARKS, VICTORIA E",16.0,3.0562500000000004,1.0942855831545986
DANCE  ,67B     ,"MARKS, VICTORIA E",9.0,3.788888888888889,0.40399242139328534
DANCE  ,16      ,"MARKS, VICTORIA E",19.0,3.7052631578947373,0.6295141687386069
DANCE  ,1       ,"MARKS, VICTORIA E",69.0,3.707246376811594,0.534686374437026
ENV HLT,216     ,"MARLIER, MIRIAM ELIZABETH",22.0,3.972727272727273,0.0862439361864103
ENV HLT,C200A   ,"MARLIER, MIRIAM ELIZABETH",45.0,3.88,0.22271057451320087
ENV HLT,170     ,"MARLIER, MIRIAM ELIZABETH",29.0,3.8793103448275863,0.2644177863818043
LAW    ,343     ,"MARMORSTEIN, VICKI ELLEN",67.0,3.5611940298507463,0.3416182839144531
HIST   ,173D    ,"MAROTTI, WILLIAM",287.0,3.6198606271777005,0.6887265287806886
HIST   ,C200Q   ,"MAROTTI, WILLIAM",11.0,3.972727272727273,0.0862439361864103
HIST   ,C187R   ,"MAROTTI, WILLIAM",11.0,3.8000000000000003,0.371728150913834
EA STDS,M265    ,"MAROTTI, WILLIAM",14.0,3.9785714285714286,0.07726181304565687
HIST   ,97G     ,"MAROTTI, WILLIAM",31.0,3.732258064516129,0.9815679020352751
HIST   ,C200M   ,"MAROTTI, WILLIAM",10.0,4.0,0.0
EA STDS,291A    ,"MAROTTI, WILLIAM",8.0,3.9625,0.09921567416492208
CESC   ,100XP   ,"MARQUEZ, RIGOBERTO",46.0,3.9130434782608696,0.4479949027525308
CESC   ,152     ,"MARQUEZ, RIGOBERTO",48.0,3.8666666666666667,0.5899623340142619
CESC   ,M190A   ,"MARQUEZ, RIGOBERTO",28.0,4.0,0.0
CESC   ,50XP    ,"MARQUEZ, RIGOBERTO",303.0,3.748844884488449,0.7204167654026186
MATH   ,33B     ,"MARSDEN, KATIE",548.0,3.1366788321167887,1.102214720919556
MATH   ,135     ,"MARSDEN, KATIE",103.0,2.849514563106796,1.2537225182234453
CLASSIC,42      ,"MARTELLI, FRANCESCA KATHERINE ANN",144.0,3.691666666666667,0.5133630943753813
LATIN  ,200C    ,"MARTELLI, FRANCESCA KATHERINE ANN",10.0,3.97,0.08999999999999996
CLASSIC,163     ,"MARTELLI, FRANCESCA KATHERINE ANN",30.0,3.6866666666666665,0.29858927568744925
RELIGN ,177     ,"MARTIN, ERIC EDMUND",94.0,3.8499999999999996,0.2838751598554877
LAW    ,619     ,"MARTINEZ, ADRIANO L",19.0,3.9157894736842103,0.18140724146962195
ENGCOMP,2       ,"MARTINEZ, ANDREW M",34.0,3.6558823529411764,0.5907080380011512
ENGCOMP,3D      ,"MARTINEZ, ANDREW M",134.0,3.8835820895522386,0.48425878579486237
ENGCOMP,50      ,"MARTINEZ, ANDREW M",51.0,3.980392156862745,0.1386483884679505
ENGCOMP,100W    ,"MARTINEZ, ANDREW M",39.0,3.894871794871795,0.29521718901793337
ENGCOMP,3       ,"MARTINEZ, ANDREW M",389.0,3.8431876606683812,0.3548215355780307
CCAS   ,100XP   ,"MARTINEZ, CELINA M",421.0,3.8596199524940618,0.6582809600085183
CCAS   ,117     ,"MARTINEZ, CELINA M",94.0,3.853191489361702,0.39158763798853685
CCAS   ,188     ,"MARTINEZ, CELINA M",170.0,3.8270588235294114,0.5053567721204769
CCAS   ,M114    ,"MARTINEZ, CELINA M",201.0,3.802487562189055,0.6558150002263732
FILM TV,M117    ,"MARTINEZ, CELINA M",57.0,3.8508771929824563,0.5675811425157543
COM LIT,4DW     ,"MARTINEZ, NANCY",19.0,3.5999999999999996,0.45073040138961357
COM LIT,191     ,"MARTINEZ, NANCY",9.0,3.6666666666666665,0.35901098714230034
EDUC   ,255C    ,"MARTINEZ-FERNANDEZ, JOSE-FELIPE",7.0,3.957142857142857,0.1049781318335647
EDUC   ,200B    ,"MARTINEZ-FERNANDEZ, JOSE-FELIPE",20.0,3.8600000000000003,0.1907878402833891
EDUC   ,35      ,"MARTINEZ-FERNANDEZ, JOSE-FELIPE",338.0,3.521301775147929,0.5711677729950208
THEATER,134A    ,"MARTINO, LEANORA",44.0,3.897727272727273,0.35642711633123303
THEATER,134E    ,"MARTINO, LEANORA",27.0,3.937037037037037,0.2263202387770695
THEATER,134D    ,"MARTINO, LEANORA",37.0,3.7594594594594595,0.740875836502461
THEATER,134B    ,"MARTINO, LEANORA",31.0,3.935483870967742,0.21634558241428667
THEATER,134C    ,"MARTINO, LEANORA",27.0,3.6703703703703705,0.92968127346591
THEATER,134F    ,"MARTINO, LEANORA",24.0,4.0,0.0
PORTGSE,290     ,"MARTINS LINO, PATRICIA SOFIA",11.0,4.0,0.0
PORTGSE,46      ,"MARTINS LINO, PATRICIA SOFIA",42.0,3.8976190476190475,0.2668048111564629
PORTGSE,141A    ,"MARTINS LINO, PATRICIA SOFIA",11.0,3.4,0.9438798074485389
ECON   ,11      ,"MARTNER, ANTONIO",51.0,2.854901960784314,0.8794636791461782
ECON   ,1       ,"MARTNER, ANTONIO",170.0,2.774705882352941,1.0721644828106796
SPAN   ,119     ,"MARTURANO, JORGE",113.0,3.8637168141592917,0.42406835876203347
SPAN   ,170     ,"MARTURANO, JORGE",34.0,3.9029411764705886,0.35767656612022697
SPAN   ,150     ,"MARTURANO, JORGE",52.0,3.7769230769230777,0.7814226140669004
CHEM   ,110A    ,"MASON, THOMAS G",231.0,3.425974025974027,0.9779033934619502
CHEM   ,110B    ,"MASON, THOMAS G",102.0,3.2794117647058822,0.9070895317911685
PUB PLC,298D    ,"MASSERMAN, MICHAEL DAVID",19.0,4.0,0.0
PUB AFF,M191P   ,"MASSERMAN, MICHAEL DAVID",30.0,3.99,0.05385164807134501
PUB PLC,298C    ,"MASSERMAN, MICHAEL DAVID",19.0,3.6999999999999997,0.40522898010358227
PUB PLC,C291B   ,"MASSERMAN, MICHAEL DAVID",101.0,3.933663366336633,0.1630630247607143
COM HLT,485     ,"MASSEY, PHILIP",29.0,3.8931034482758617,0.17406109605688222
COM HLT,160     ,"MASSEY, PHILIP",39.0,3.9615384615384617,0.10029542161850223
COM HLT,211B    ,"MASSEY, PHILIP",50.0,3.888,0.17959955456514917
COM HLT,288     ,"MASSEY, PHILIP",44.0,3.838636363636364,0.2524569352032766
COM HLT,292     ,"MASSEY, PHILIP",32.0,3.9406250000000003,0.19016337548276743
POL SCI,280A    ,"MASUOKA, NATALIE REMI",19.0,4.0,0.0
ASIA AM,200A    ,"MASUOKA, NATALIE REMI",13.0,4.0,0.0
POL SCI,186     ,"MASUOKA, NATALIE REMI",337.0,3.6611275964391696,0.48503042675322827
POL SCI,191F    ,"MASUOKA, NATALIE REMI",13.0,4.0,0.0
ASIA AM,M151    ,"MASUOKA, NATALIE REMI",12.0,4.0,0.0
SPAN   ,100B    ,"MATEU, VICTORIA",85.0,3.5976470588235294,0.567756466140449
PORTGSE,M35     ,"MATEU, VICTORIA",149.0,3.667114093959732,0.5427302286371454
SPAN   ,160     ,"MATEU, VICTORIA",29.0,3.731034482758621,0.3992263624387946
SPAN   ,M35     ,"MATEU, VICTORIA",226.0,3.5690265486725665,0.6421864816167295
NEURO  ,M220    ,"MATHEWS, PAUL J",15.0,3.5799999999999996,0.530659966456864
ART HIS,25      ,"MATHUR, SALONI",797.0,3.7713927227101633,0.4995703977226759
ART HIS,154D    ,"MATHUR, SALONI",62.0,3.1467741935483864,1.1456393822546154
I A STD,1       ,"MATISOFF, ADINA",206.0,3.4364077669902917,0.7572848207547138
I A STD,191     ,"MATISOFF, ADINA",10.0,3.5100000000000002,0.7119691004531026
GLBL ST,191     ,"MATISOFF, ADINA",22.0,3.5,0.520489280301805
CLUSTER,20B     ,"MATSUMOTO, VALERIE J",201.0,3.9223880597014924,0.3583353839904989
ASIA AM,191B    ,"MATSUMOTO, VALERIE J",26.0,3.75,0.3388328382959543
ASIA AM,200A    ,"MATSUMOTO, VALERIE J",10.0,3.94,0.11999999999999993
CLUSTER,20A     ,"MATSUMOTO, VALERIE J",438.0,3.913698630136986,0.41330002872297955
HIST   ,C191D   ,"MATSUMOTO, VALERIE J",33.0,3.684848484848485,0.40386107131283
HNRS   ,50      ,"MATTENSON, LAURI MICHELE",99.0,3.862626262626262,0.22499645724971076
HNRS   ,65W     ,"MATTENSON, LAURI MICHELE",80.0,3.7912499999999993,0.2894795977266792
ENGCOMP,5W      ,"MATTENSON, LAURI MICHELE",18.0,3.738888888888889,0.2965334698907227
ENGCOMP,137     ,"MATTENSON, LAURI MICHELE",50.0,3.778,0.29071635660898065
ENGCOMP,3D      ,"MATTENSON, LAURI MICHELE",275.0,3.5581818181818186,0.42438871936464917
MECH&AE,162A    ,"MATTHES, CHRISTOPHER STANLEY RUTTER",310.0,3.612903225806451,0.5131445972935208
PUB PLC,291A    ,"MATTHEWS, COREY J",93.0,3.9634408602150533,0.11243631051328869
FILM TV,288B    ,"MATTHEWS, GINA",15.0,3.98,0.07483314773547878
ECON   ,143     ,"MATZKIN, ROSA LILIANA",104.0,3.7048076923076922,0.3667371222877571
ECON   ,203C    ,"MATZKIN, ROSA LILIANA",94.0,3.648936170212765,0.36865040836181473
LAW    ,542     ,"MAULEON, EMMANUEL",19.0,3.8631578947368417,0.2275973506362069
LAW    ,661     ,"MAULEON, EMMANUEL",14.0,3.8428571428571425,0.20603150145508511
HLT POL,100     ,"MAY, JOELLE WOLSTEIN",134.0,3.6246268656716416,0.7545322329904265
EPIDEM ,413     ,"MAYEDA, ELIZABETH ROSE",69.0,3.971014492753623,0.12637814119763272
EPIDEM ,247     ,"MAYEDA, ELIZABETH ROSE",83.0,3.9457831325301207,0.11543652594702147
EPIDEM ,207     ,"MAYEDA, ELIZABETH ROSE",22.0,4.0,0.0
EPIDEM ,200A    ,"MAYEDA, ELIZABETH ROSE",72.0,3.5277777777777777,0.42236839574996027
CHEM   ,30C     ,"MAYNARD, HEATHER D",183.0,2.739344262295082,1.0627748022937766
CHEM   ,247     ,"MAYNARD, HEATHER D",42.0,3.761904761904762,0.5259695722470125
CLUSTER,20A     ,"MAYS, KYLE TRAVIS-CARRINGTON",230.0,3.9617391304347827,0.14541252185519418
AF AMER,2C      ,"MAYS, KYLE TRAVIS-CARRINGTON",40.0,3.405,0.8348502859794683
AF AMER,M121    ,"MAYS, KYLE TRAVIS-CARRINGTON",124.0,3.9629032258064516,0.2780890266871163
AM IND ,201     ,"MAYS, KYLE TRAVIS-CARRINGTON",12.0,4.0,0.0
AM IND ,M123    ,"MAYS, KYLE TRAVIS-CARRINGTON",12.0,4.0,0.0
AF AMER,188A    ,"MAYS, KYLE TRAVIS-CARRINGTON",35.0,4.0,0.0
CLUSTER,20B     ,"MAYS, KYLE TRAVIS-CARRINGTON",221.0,3.97737556561086,0.16541293219090308
PSYCH  ,M174    ,"MAYS, VICKIE M",85.0,3.0541176470588236,1.0271093579643762
PSYCH  ,188A    ,"MAYS, VICKIE M",21.0,3.5571428571428574,0.8415243700013224
HLT POL,M274    ,"MAYS, VICKIE M",15.0,3.8133333333333335,0.19955506062794354
LIFESCI,M174    ,"MAYS, VICKIE M",86.0,3.197674418604651,1.021737774599367
ENGL   ,166A    ,"MAZZAFERRO, ALEXANDER M",66.0,3.6833333333333327,0.542883249163411
ENGL   ,168     ,"MAZZAFERRO, ALEXANDER M",35.0,3.628571428571428,0.4718180209550704
ENGL   ,11      ,"MAZZAFERRO, ALEXANDER M",31.0,3.696774193548387,0.4849235862435621
AF AMER,M104A   ,"MAZZAFERRO, ALEXANDER M",20.0,2.745,1.1421361565067452
ENGL   ,M104A   ,"MAZZAFERRO, ALEXANDER M",12.0,3.2500000000000004,1.1975669779459799
ENGL   ,183A    ,"MAZZAFERRO, ALEXANDER M",16.0,3.4562500000000003,0.6072157256692221
ENGL   ,133     ,"MAZZAFERRO, ALEXANDER M",34.0,3.479411764705883,0.7419288897924454
ECON   ,11      ,"MAZZOCCO, MAURIZIO",1417.0,3.0337332392378267,0.9536497329214864
ECON   ,89      ,"MAZZOCCO, MAURIZIO",63.0,3.984126984126984,0.12498425196844144
ECON   ,261A    ,"MAZZOCCO, MAURIZIO",10.0,4.0,0.0
STATS  ,421     ,"MC CLUSKEY, THOMAS JAMES",79.0,3.9101265822784805,0.46377508099193804
LIFESCI,40      ,"MC CULLY, KRISTIN MARIE",54.0,3.6648148148148145,0.48463709500470076
LIFESCI,30B     ,"MC CULLY, KRISTIN MARIE",483.0,3.7592132505175986,0.5442081660754289
PSYCH  ,101     ,"MCAULIFFE, SEAN PATRICK",644.0,2.9683229813664593,0.7931321947139283
PSYCH  ,30      ,"MCAULIFFE, SEAN PATRICK",43.0,3.4953488372093027,0.9021817195314851
PSYCH  ,121     ,"MCAULIFFE, SEAN PATRICK",175.0,3.689714285714286,0.5840816269484733
HIST   ,187C    ,"MCBRIDE, JARED",21.0,3.9047619047619047,0.3077973830703297
CLUSTER,48A     ,"MCBRIDE, JARED",259.0,3.877606177606178,0.3262641930528094
CLUSTER,48B     ,"MCBRIDE, JARED",247.0,3.8311740890688255,0.35088067059420625
HIST   ,127C    ,"MCBRIDE, JARED",403.0,3.5342431761786606,0.6345460935468514
HIST   ,120D    ,"MCBRIDE, JARED",323.0,3.708359133126935,0.5924379768991126
HIST   ,120B    ,"MCBRIDE, JARED",198.0,3.7570707070707074,0.4421315507084099
CLUSTER,48CW    ,"MCBRIDE, JARED",41.0,3.9707317073170727,0.08901603702875438
LBR STD,174     ,"MCBRIDE, JUSTIN GUSTAVE",37.0,3.751351351351351,0.6942316856129405
URBN PL,237A    ,"MCBRIDE, JUSTIN GUSTAVE",16.0,4.0,0.0
MUSC   ,115B    ,"MCBRIEN, BRENDAN MICHAEL",12.0,4.0,0.0
MGMT   ,298D    ,"MCCANEY, JENNIFER TRYGGVI",148.0,3.647297297297297,0.37891130423778846
